Id,ParentId,OwnerUserId,CreationDate,Score,Title,Body
12716515,231767.0,20003.0,2012-10-03T20:38:16Z,49,,"<p>Here are some <a href=""https://github.com/dustingetz/sandbox/blob/master/etc/lazy.py"">Python examples of how to actually implement generators</a> as if Python did not provide syntactic sugar for them (or in a language without native syntax, like <a href=""http://en.wikipedia.org/wiki/JavaScript"">JavaScript</a>). Snippets from that link is below.</p>

<p><strong>As a Python generator:</strong></p>

<pre><code>from itertools import islice

def fib_gen():
    a, b = 1, 1
    while True:
        yield a
        a, b = b, a + b

assert [1, 1, 2, 3, 5] == list(islice(fib_gen(), 5))
</code></pre>

<p><strong>Using lexical closures instead of generators</strong></p>

<pre><code>def ftake(fnext, last):
    return [fnext() for _ in xrange(last)]

def fib_gen2():
    #funky scope due to python2.x workaround
    #for python 3.x use nonlocal
    def _():
        _.a, _.b = _.b, _.a + _.b
        return _.a
    _.a, _.b = 0, 1
    return _

assert [1,1,2,3,5] == ftake(fib_gen2(), 5)
</code></pre>

<p><strong>Using object closures instead of generators</strong> (because <a href=""http://c2.com/cgi/wiki?ClosuresAndObjectsAreEquivalent"">ClosuresAndObjectsAreEquivalent</a>)</p>

<pre><code>class fib_gen3:
    def __init__(self):
        self.a, self.b = 1, 1

    def __call__(self):
        r = self.a
        self.a, self.b = self.b, self.a + self.b
        return r

assert [1,1,2,3,5] == ftake(fib_gen3(), 5)
</code></pre>
"
14352675,231767.0,1776798.0,2013-01-16T06:42:09Z,88,,"<p>Yield gives you a generator. </p>

<pre><code>def get_odd_numbers(i):
    return range(1, i, 2)
def yield_odd_numbers(i):
    for x in range(1, i, 2):
       yield x
foo = get_odd_numbers(10)
bar = yield_odd_numbers(10)
foo
[1, 3, 5, 7, 9]
bar
&lt;generator object yield_odd_numbers at 0x1029c6f50&gt;
bar.next()
1
bar.next()
3
bar.next()
5
</code></pre>

<p>As you can see, in the first case foo holds the entire list in memory at once. It's not a big deal for a list with 5 elements, but what if you want a list of 5 million? Not only is this a huge memory eater, it also costs a lot of time to build at the time that the function is called. In the second case, bar just gives you a generator. A generator is an iterable--which means you can use it in a for loop, etc, but each value can only be accessed once. All the values are also not stored in memory at the same time; the generator object ""remembers"" where it was in the looping the last time you called it--this way, if you're using an iterable to (say) count to 50 billion, you don't have to count to 50 billion all at once and store the 50 billion numbers to count through. Again, this is a pretty contrived example, you probably would use itertools if you really wanted to count to 50 billion. :)</p>

<p>This is the most simple use case of generators. As you said, it can be used to write efficient permutations, using yield to push things up through the call stack instead of using some sort of stack variable. Generators can also be used for specialized tree traversal, and all manner of other things.</p>
"
14404292,231767.0,1531346.0,2013-01-18T17:25:17Z,95,,"<p>For those who prefer a minimal working example, meditate on this interactive <a href=""http://en.wikipedia.org/wiki/Python_%28programming_language%29"">Python</a> session:</p>

<pre><code>&gt;&gt;&gt; def f():
...   yield 1
...   yield 2
...   yield 3
... 
&gt;&gt;&gt; g = f()
&gt;&gt;&gt; for i in g:
...   print i
... 
1
2
3
&gt;&gt;&gt; for i in g:
...   print i
... 
&gt;&gt;&gt; # Note that this time nothing was printed
</code></pre>
"
14554322,231767.0,479213.0,2013-01-28T01:37:10Z,51,,"<p>I was going to post ""read page 19 of Beazley's 'Python: Essential Reference' for a quick description of generators"", but so many others have posted good descriptions already.</p>

<p>Also, note that <code>yield</code> can be used in coroutines as the dual of their use in generator functions.  Although it isn't the same use as your code snippet, <code>(yield)</code> can be used as an expression in a function.  When a caller sends a value to the method using the <code>send()</code> method, then the coroutine will execute until the next <code>(yield)</code> statement is encountered.</p>

<p>Generators and coroutines are a cool way to set up data-flow type applications.  I thought it would be worthwhile knowing about the other use of the <code>yield</code> statement in functions.</p>
"
15814755,231767.0,2040716.0,2013-04-04T14:56:19Z,81,,"<p>There is one type of answer that I don't feel has been given yet, among the many great answers that describe how to use generators.  Here is the PL theory answer:</p>

<p>The <code>yield</code> statement in python returns a generator.  A generator in python is a function that returns <i>continuations</i> (and specifically a type of coroutine, but continuations represent the more general mechanism to understand what is going on).</p>

<p>Continuations in programming languages theory are a much more fundamental kind of computation, but they are not often used because they are extremely hard to reason about and also very difficult to implement.  But the idea of what a continuation is, is straightforward: it is the state of a computation that has not yet finished. In this state are saved the current values of variables and the operations that have yet to be performed, and so on. Then at some point later in the program the continuation can be invoked, such that the program's variables are reset to that state and the operations that were saved are carried out.</p>

<p>Continuations, in this more general form, can be implemented in two ways. In the <code>call/cc</code> way, the program's stack is literally saved and then when the continuation is invoked, the stack is restored.</p>

<p>In continuation passing style (CPS), continuations are just normal functions (only in languages where functions are first class) which the programmer explicitly manages and passes around to subroutines. In this style, program state is represented by closures (and the variables that happen to be encoded in them) rather than variables that reside somewhere on the stack. Functions that manage control flow accept continuation as arguments (in some variations of CPS, functions may accept multiple continuations) and manipulate control flow by invoking them by simply calling them and returning afterwards. A very simple example of continuation passing style is as follows:</p>

<pre><code>def save_file(filename):
  def write_file_continuation():
    write_stuff_to_file(filename)

  check_if_file_exists_and_user_wants_to_overwrite( write_file_continuation )
</code></pre>

<p>In this (very simplistic) example, the programmer saves the operation of actually writing the file into a continuation (which can potentially be a very complex operation with many details to write out), and then passes that continuation (i.e, as a first-class closure) to another operator which does some more processing, and then calls it if necessary. (I use this design pattern a lot in actual GUI programming, either because it saves me lines of code or, more importantly, to manage control flow after GUI events trigger)</p>

<p>The rest of this post will, without loss of generality, conceptualize continuations as CPS, because it is a hell of a lot easier to understand and read.</p>

<p><br></p>

<p>Now let's talk about generators in python. Generators are a specific subtype of continuation. Whereas <strong>continuations are able in general to save the state of a <em>computation</em></strong> (i.e., the program's call stack), <strong>generators are only able to save the state of iteration over an <em>iterator</em></strong>. Although, this definition is slightly misleading for certain use cases of generators. For instance:</p>

<pre><code>def f():
  while True:
    yield 4
</code></pre>

<p>This is clearly a reasonable iterable whose behavior is well defined -- each time the generator iterates over it, it returns 4 (and does so forever). But it isn't probably the prototypical type of iterable that comes to mind when thinking of iterators (i.e., <code>for x in collection: do_something(x)</code>). This example illustrates the power of generators: if anything is an iterator, a generator can save the state of its iteration.</p>

<p>To reiterate: Continuations can save the state of a program's stack and generators can save the state of iteration. This means that continuations are more a lot powerful than generators, but also that generators are a lot, lot easier. They are easier for the language designer to implement, and they are easier for the programmer to use (if you have some time to burn, try to read and understand <a href=""http://www.madore.org/~david/computers/callcc.html"">this page about continuations and call/cc</a>).</p>

<p>But you could easily implement (and conceptualize) generators as a simple, specific case of continuation passing style: </p>

<p>Whenever <code>yield</code> is called, it tells the function to return a continuation.  When the function is called again, it starts from wherever it left off. So, in pseudo-pseudocode  (i.e., not pseudocode but not code) the generator's <code>next</code> method is basically as follows: </p>

<pre><code>class Generator():
  def __init__(self,iterable,generatorfun):
    self.next_continuation = lambda:generatorfun(iterable)

  def next(self):
    value, next_continuation = self.next_continuation()
    self.next_continuation = next_continuation
    return value
</code></pre>

<p>where <code>yield</code> keyword is actually syntactic sugar for the real generator function, basically something like:</p>

<pre><code>def generatorfun(iterable):
  if len(iterable) == 0:
    raise StopIteration
  else:
    return (iterable[0], lambda:generatorfun(iterable[1:]))
</code></pre>

<p>Remember that this is just pseudocode and the actual implementation of generators in python is more complex. But as an exercise to understand what is going on, try to use continuation passing style to implement generator objects without use of the <code>yield</code> keyword.</p>
"
17113322,231767.0,1143274.0,2013-06-14T16:36:59Z,34,,"<p>Here is a mental image of what <code>yield</code> does.</p>

<p>I like to think of a thread as having a stack (even if it's not implemented that way).</p>

<p>When a normal function is called, it puts its local variables on the stack, does some computation, returns and clears the stack. The values of its local variables are never seen again.</p>

<p>With a <code>yield</code> function, when it's called first, it similarly adds its local variables to the stack, but then takes its local variables to a special hideaway instead of clearing them, when it returns via <code>yield</code>. A possible place to put them would be somewhere in the heap.</p>

<p>Note that it's not <em>the function</em> any more, it's a kind of an imprint or ghost of the function that the <code>for</code> loop is hanging onto.</p>

<p>When it is called again, it retrieves its local variables from its special hideaway and puts them back on the stack and computes, then hides them again in the same way.</p>
"
18365578,231767.0,1419272.0,2013-08-21T19:01:25Z,33,,"<p>From a programming viewpoint, the iterators are implemented as <strong>thunks</strong> </p>

<p><a href=""http://en.wikipedia.org/wiki/Thunk_(functional_programming)"">http://en.wikipedia.org/wiki/Thunk_(functional_programming)</a></p>

<p>To implement iterators/generators/etc as thunks (also called anonymous functions), one uses messages sent to a closure object, which has a dispatcher, and the dispatcher answers to ""messages"".</p>

<p><a href=""http://en.wikipedia.org/wiki/Message_passing"">http://en.wikipedia.org/wiki/Message_passing</a></p>

<p>""<em>next</em>"" is a message sent to a closure, created by ""<em>iter</em>"" call.</p>

<p>There are lots of ways to implement this computation.  I used mutation but it is easy to do it without mutation, by returning the current value and the next yielder.</p>

<p>Here is a demonstration which uses the structure of R6RS but the semantics is absolutely identical as in python, it's the same model of computation, only a change in syntax is required to rewrite it in python.</p>

<blockquote>
<pre><code>Welcome to Racket v6.5.0.3.

-&gt; (define gen
     (lambda (l)
       (define yield
         (lambda ()
           (if (null? l)
               'END
               (let ((v (car l)))
                 (set! l (cdr l))
                 v))))
       (lambda(m)
         (case m
           ('yield (yield))
           ('init  (lambda (data)
                     (set! l data)
                     'OK))))))
-&gt; (define stream (gen '(1 2 3)))
-&gt; (stream 'yield)
1
-&gt; (stream 'yield)
2
-&gt; (stream 'yield)
3
-&gt; (stream 'yield)
'END
-&gt; ((stream 'init) '(a b))
'OK
-&gt; (stream 'yield)
'a
-&gt; (stream 'yield)
'b
-&gt; (stream 'yield)
'END
-&gt; (stream 'yield)
'END
-&gt; 
</code></pre>
</blockquote>
"
20704301,231767.0,1077381.0,2013-12-20T13:07:18Z,41,,"<p>Here is a simple example:</p>

<pre><code>def isPrimeNumber(n):
    print ""isPrimeNumber({}) call"".format(n)
    if n==1:
        return False
    for x in range(2,n):
        if n % x == 0:
            return False
    return True



def primes (n=1):
    while(True):
        print ""loop step ---------------- {}"".format(n)
        if isPrimeNumber(n): yield n
        n += 1

for n in primes():
    if n&gt; 10:break
    print ""wiriting result {}"".format(n)   
</code></pre>

<p>output :</p>

<pre><code>loop step ---------------- 1
isPrimeNumber(1) call
loop step ---------------- 2
isPrimeNumber(2) call
loop step ---------------- 3
isPrimeNumber(3) call
wiriting result 3
loop step ---------------- 4
isPrimeNumber(4) call
loop step ---------------- 5
isPrimeNumber(5) call
wiriting result 5
loop step ---------------- 6
isPrimeNumber(6) call
loop step ---------------- 7
isPrimeNumber(7) call
wiriting result 7
loop step ---------------- 8
isPrimeNumber(8) call
loop step ---------------- 9
isPrimeNumber(9) call
loop step ---------------- 10
isPrimeNumber(10) call
loop step ---------------- 11
isPrimeNumber(11) call
</code></pre>

<p>I am not a Python developer, but it looks to me <code>yield</code> holds the position of program flow and the next loop start from ""yield"" position. It seems like it is waiting at that position, and just before that, returning a value outside, and next time continues to work.</p>

<p>Seems to me an interesting and nice ability :D </p>
"
21541902,231767.0,2379433.0,2014-02-04T02:27:35Z,64,,"<p>While a lot of answers show why you'd use a <code>yield</code> to create a generator, there are more uses for <code>yield</code>.  It's quite easy to make a coroutine, which enables the passing of information between two blocks of code.  I won't repeat any of the fine examples that have already been given about using <code>yield</code> to create a generator.</p>

<p>To help understand what a <code>yield</code> does in the following code, you can use your finger to trace the cycle through any code that has a <code>yield</code>.  Every time your finger hits the <code>yield</code>, you have to wait for a <code>next</code> or a <code>send</code> to be entered.  When a <code>next</code> is called, you trace through the code until you hit the <code>yield</code>â¦ the code on the right of the <code>yield</code> is evaluated and returned to the callerâ¦ then you wait.  When <code>next</code> is called again, you perform another loop through the code.  However, you'll note that in a coroutine, <code>yield</code> can also be used with a <code>send</code>â¦ which will send a value from the caller <em>into</em> the yielding function. If a <code>send</code> is given, then <code>yield</code> receives the value sent, and spits it out the left hand sideâ¦ then the trace through the code progresses until you hit the <code>yield</code> again (returning the value at the end, as if <code>next</code> was called).</p>

<p>For example:</p>

<pre><code>&gt;&gt;&gt; def coroutine():
...     i = -1
...     while True:
...         i += 1
...         val = (yield i)
...         print(""Received %s"" % val)
...
&gt;&gt;&gt; sequence = coroutine()
&gt;&gt;&gt; sequence.next()
0
&gt;&gt;&gt; sequence.next()
Received None
1
&gt;&gt;&gt; sequence.send('hello')
Received hello
2
&gt;&gt;&gt; sequence.close()
</code></pre>
"
24944096,231767.0,1416144.0,2014-07-24T21:15:29Z,49,,"<p>There is another <code>yield</code> use and meaning (since python 3.3):</p>

<pre><code>yield from &lt;expr&gt;
</code></pre>

<p><a href=""http://www.python.org/dev/peps/pep-0380/"">http://www.python.org/dev/peps/pep-0380/</a></p>

<blockquote>
  <p>A syntax is proposed for a generator to delegate part of its operations to another generator. This allows a section of code containing 'yield' to be factored out and placed in another generator. Additionally, the subgenerator is allowed to return with a value, and the value is made available to the delegating generator.</p>
  
  <p>The new syntax also opens up some opportunities for optimisation when one generator re-yields values produced by another.</p>
</blockquote>

<p>moreover <a href=""https://www.python.org/dev/peps/pep-0492/"">this</a> will introduce (since python 3.5):</p>

<pre><code>async def new_coroutine(data):
   ...
   await blocking_action()
</code></pre>

<p>to avoid coroutines confused with regular generator (today <code>yield</code> is used in both).</p>
"
30341713,231767.0,4884103.0,2015-05-20T06:19:32Z,24,,"<p><code>yield</code> is like a return element for a function. The difference is, that the <code>yield</code> element turns a function into a generator. A generator behaves just like a function until something is 'yielded'. The generator stops until it is next called, and continues from exactly the same point as it started. You can get a sequence of all the 'yielded' values in one, by calling <code>list(generator())</code>.</p>
"
31042491,231767.0,541136.0,2015-06-25T06:11:11Z,113,,"<blockquote>
  <p><strong>What does the <code>yield</code> keyword do in Python?</strong></p>
</blockquote>

<h1>Answer Outline/Summary</h1>

<ul>
<li>A function with <a href=""https://docs.python.org/reference/expressions.html#yieldexpr""><strong><code>yield</code></strong></a>, when called, <strong>returns a <a href=""https://docs.python.org/2/tutorial/classes.html#generators"">Generator</a>.</strong></li>
<li>Generators are iterators because they implement the <a href=""https://docs.python.org/2/library/stdtypes.html#iterator-types""><strong>iterator protocol</strong></a>, so you can iterate over them.</li>
<li>A generator can also be <strong>sent information</strong>, making it conceptually a <strong>coroutine</strong>.</li>
<li>In Python 3, you can <strong>delegate</strong> from one generator to another in both directions with <strong><code>yield from</code></strong>.</li>
</ul>

<h1>Generators:</h1>

<p><strong><code>yield</code></strong> is only legal inside of a function definition, and <strong>the inclusion of <code>yield</code> in a function definition makes it return a generator.</strong></p>

<p>The idea for generators comes from other languages (see footnote 1) with varying implementations. In Python's Generators, the execution of the code is <a href=""https://docs.python.org/3.5/glossary.html#term-generator-iterator"">frozen</a> at the point of the yield. When the generator is called (methods are discussed below) execution resumes and then freezes at the next yield.</p>

<p><code>yield</code> provides an 
easy way of <a href=""https://docs.python.org/2/library/stdtypes.html#generator-types"">implementing the iterator protocol</a>, defined by the following two methods: 
<code>__iter__</code> and <code>next</code> (Python 2) or <code>__next__</code> (Python 3).  Both of those methods
make an object an iterator that you could type-check with the <code>Iterator</code> Abstract Base 
Class from the <code>collections</code> module.</p>

<pre><code>&gt;&gt;&gt; def func():
...     yield 'I am'
...     yield 'a generator!'
... 
&gt;&gt;&gt; type(func)                 # A function with yield is still a function
&lt;type 'function'&gt;
&gt;&gt;&gt; gen = func()
&gt;&gt;&gt; type(gen)                  # but it returns a generator
&lt;type 'generator'&gt;
&gt;&gt;&gt; hasattr(gen, '__iter__')   # that's an iterable
True
&gt;&gt;&gt; hasattr(gen, 'next')       # and with .next (.__next__ in Python 3)
True                           # implements the iterator protocol.
</code></pre>

<p>The generator type is a sub-type of iterator:</p>

<pre><code>&gt;&gt;&gt; import collections, types
&gt;&gt;&gt; issubclass(types.GeneratorType, collections.Iterator)
True
</code></pre>

<p>And if necessary, we can type-check like this:</p>

<pre><code>&gt;&gt;&gt; isinstance(gen, types.GeneratorType)
True
&gt;&gt;&gt; isinstance(gen, collections.Iterator)
True
</code></pre>

<p>A feature of an <code>Iterator</code> <a href=""https://docs.python.org/2/glossary.html#term-iterator"">is that once exhausted</a>, you can't reuse or reset it:</p>

<pre><code>&gt;&gt;&gt; list(gen)
['I am', 'a generator!']
&gt;&gt;&gt; list(gen)
[]
</code></pre>

<p>You'll have to make another if you want to use its functionality again (see footnote 2):</p>

<pre><code>&gt;&gt;&gt; list(func())
['I am', 'a generator!']
</code></pre>

<p>One can yield data programmatically, for example:</p>

<pre><code>def func(an_iterable):
    for item in an_iterable:
        yield item
</code></pre>

<p>The above simple generator is also equivalent to the below - as of Python 3.3 (and not available in Python 2), you can use <a href=""https://www.python.org/dev/peps/pep-0380/""><code>yield from</code></a>:</p>

<pre><code>def func(an_iterable):
    yield from an_iterable
</code></pre>

<p>However, <code>yield from</code> also allows for delegation to subgenerators, 
which will be explained in the following section on cooperative delegation with sub-coroutines.</p>

<h1>Coroutines:</h1>

<p><code>yield</code> forms an expression that allows data to be sent into the generator (see footnote 3)</p>

<p>Here is an example, take note of the <code>received</code> variable, which will point to the data that is sent to the generator:</p>

<pre><code>def bank_account(deposited, interest_rate):
    while True:
        calculated_interest = interest_rate * deposited 
        received = yield calculated_interest
        if received:
            deposited += received


&gt;&gt;&gt; my_account = bank_account(1000, .05)
</code></pre>

<p>First, we must queue up the generator with the builtin function, <a href=""https://docs.python.org/2/library/functions.html#next""><code>next</code></a>. It will 
call the appropriate <code>next</code> or <code>__next__</code> method, depending on the version of
Python you are using:</p>

<pre><code>&gt;&gt;&gt; first_year_interest = next(my_account)
&gt;&gt;&gt; first_year_interest
50.0
</code></pre>

<p>And now we can send data into the generator. (<a href=""https://www.python.org/dev/peps/pep-0342/"">Sending <code>None</code> is 
the same as calling <code>next</code></a>.) :</p>

<pre><code>&gt;&gt;&gt; next_year_interest = my_account.send(first_year_interest + 1000)
&gt;&gt;&gt; next_year_interest
102.5
</code></pre>

<h2>Cooperative Delegation to Sub-Coroutine with <code>yield from</code></h2>

<p>Now, recall that <code>yield from</code> is available in Python 3. This allows us to delegate
coroutines to a subcoroutine:</p>

<pre><code>def money_manager(expected_rate):
    under_management = yield     # must receive deposited value
    while True:
        try:
            additional_investment = yield expected_rate * under_management 
            if additional_investment:
                under_management += additional_investment
        except GeneratorExit:
            '''TODO: write function to send unclaimed funds to state'''
        finally:
            '''TODO: write function to mail tax info to client'''


def investment_account(deposited, manager):
    '''very simple model of an investment account that delegates to a manager'''
    next(manager) # must queue up manager
    manager.send(deposited)
    while True:
        try:
            yield from manager
        except GeneratorExit:
            return manager.close()
</code></pre>

<p>And now we can delegate functionality to a sub-generator and it can be used
by a generator just as above:</p>

<pre><code>&gt;&gt;&gt; my_manager = money_manager(.06)
&gt;&gt;&gt; my_account = investment_account(1000, my_manager)
&gt;&gt;&gt; first_year_return = next(my_account)
&gt;&gt;&gt; first_year_return
60.0
&gt;&gt;&gt; next_year_return = my_account.send(first_year_return + 1000)
&gt;&gt;&gt; next_year_return
123.6
</code></pre>

<p>You can read more about the precise semantics of <code>yield from</code> in <a href=""https://www.python.org/dev/peps/pep-0380/#formal-semantics"">PEP 380.</a></p>

<h2>Other Methods: close and throw</h2>

<p>The <code>close</code> method raises <code>GeneratorExit</code> at the point the function 
execution was frozen. This will also be called by <code>__del__</code> so you 
can put any cleanup code where you handle the <code>GeneratorExit</code>:</p>

<pre><code>&gt;&gt;&gt; my_account.close()
</code></pre>

<p>You can also throw an exception which can be handled in the generator
or propagated back to the user:</p>

<pre><code>&gt;&gt;&gt; import sys
&gt;&gt;&gt; try:
...     raise ValueError
... except:
...     my_manager.throw(*sys.exc_info())
... 
Traceback (most recent call last):
  File ""&lt;stdin&gt;"", line 4, in &lt;module&gt;
  File ""&lt;stdin&gt;"", line 2, in &lt;module&gt;
ValueError
</code></pre>

<h1>Conclusion</h1>

<p>I believe I have covered all aspects of the following question:</p>

<blockquote>
  <p><strong>What does the <code>yield</code> keyword do in Python?</strong></p>
</blockquote>

<p>It turns out that <code>yield</code> does a lot. I'm sure I could add even more 
thorough examples to this. If you want more or have some constructive criticism, let me know by commenting
below.</p>

<hr>

<h1>Appendix:</h1>

<h2>Critique of the Top/Accepted Answer**</h2>

<ul>
<li>It is confused on what makes an <strong>iterable</strong>, just using a list as an example. See my references above, but in summary: an iterable has an <code>__iter__</code> method returning an <strong>iterator</strong>. An <strong>iterator</strong> provides a <code>.next</code> (Python 2 or <code>.__next__</code> (Python 3) method, which is implicitly called by <code>for</code> loops until it raises <code>StopIteration</code>, and once it does, it will continue to do so.</li>
<li>It then uses a generator expression to describe what a generator is. Since a generator is simply a convenient way to create an <strong>iterator</strong>, it only confuses the matter, and we still have not yet gotten to the <code>yield</code> part.</li>
<li>In <strong>Controlling a generator exhaustion</strong> he calls the <code>.next</code> method, when instead he should use the builtin function, <code>next</code>. It would be an appropriate layer of indirection, because his code does not work in Python 3.</li>
<li>Itertools? This was not relevant to what <code>yield</code> does at all.</li>
<li>No discussion of the methods that <code>yield</code> provides along with the new functionality <code>yield from</code> in Python 3. <strong>The top/accepted answer is a very incomplete answer.</strong></li>
</ul>

<h2>The <code>return</code> statement in a generator</h2>

<p>In <a href=""https://docs.python.org/2/reference/simple_stmts.html#the-return-statement"">Python 2</a>:</p>

<blockquote>
  <p>In a generator function, the <code>return</code> statement is not allowed to include an <code>expression_list</code>. In that context, a bare <code>return</code> indicates that the generator is done and will cause <code>StopIteration</code> to be raised.</p>
</blockquote>

<p>An <code>expression_list</code> is basically any number of expressions separated by commas - essentially, in Python 2, you can stop the generator with <code>return</code>, but you can't return a value.</p>

<p>In <a href=""https://docs.python.org/3/reference/simple_stmts.html#the-return-statement"">Python 3</a>: </p>

<blockquote>
  <p>In a generator function, the <code>return</code> statement indicates that the generator is done and will cause <code>StopIteration</code> to be raised. The returned value (if any) is used as an argument to construct <code>StopIteration</code> and becomes the <code>StopIteration.value</code> attribute.</p>
</blockquote>

<h2>Footnotes</h2>

<ol>
<li><p><sub>The languages CLU, Sather, and Icon were referenced in the proposal
to introduce the concept of generators to Python. The general idea is
that a function can maintain internal state and yield intermediate 
data points on demand by the user. This promised to be <a href=""https://www.python.org/dev/peps/pep-0255/"">superior in performance 
to other approaches, including Python threading</a>, which isn't even available on some systems.</sub></p></li>
<li><p><sub> This means, for example, that <code>xrange</code> objects (<code>range</code> in Python 3) aren't <code>Iterator</code>s, even though they are iterable, because they can be reused. Like lists, their <code>__iter__</code> methods return iterator objects.</sub></p></li>
<li><p><sub> 
<code>yield</code> was originally introduced as a statement, meaning that it 
could only appear at the beginning of a line in a code block. 
Now <code>yield</code> creates a yield expression. 
<a href=""https://docs.python.org/2/reference/simple_stmts.html#grammar-token-yield_stmt"">https://docs.python.org/2/reference/simple_stmts.html#grammar-token-yield_stmt</a> 
This change was <a href=""https://www.python.org/dev/peps/pep-0342/"">proposed</a> to allow a user to send data into the generator just as
one might receive it. To send data, one must be able to assign it to something, and
for that, a statement just won't work.</sub></p></li>
</ol>
"
31692481,231767.0,2393267.0,2015-07-29T06:11:25Z,24,,"<p>Like every answer suggests, <code>yield</code> is used for creating a sequence generator. It's used for generating some sequence dynamically. Eg. While reading a file line by line on a network, you can use the <code>yield</code> function as follows:</p>

<pre><code>def getNextLines():
   while con.isOpen():
       yield con.read()
</code></pre>

<p>You can use it in your code as follows :</p>

<pre><code>for line in getNextLines():
    doSomeThing(line)
</code></pre>

<p><strong><em>Execution Control Transfer gotcha</em></strong></p>

<p>The execution control will be transferred from getNextLines() to the for loop when yield is executed. Thus, every time getNextLines() is invoked, execution begins from the point where it was paused last time.</p>

<p>Thus in short, a function with the following code</p>

<pre><code>def simpleYield():
    yield ""first time""
    yield ""second time""
    yield ""third time""
    yield ""Now some useful value {}"".format(12)

for i in simpleYield():
    print i
</code></pre>

<p>will print </p>

<pre><code>""first time""
""second time""
""third time""
""Now some useful value 12""
</code></pre>

<p>I hope this helps you.</p>
"
32331953,231767.0,2046817.0,2015-09-01T12:42:19Z,18,,"<p><strong>Yield is an Object</strong></p>

<p>A <code>return</code> in a function will return a single value.</p>

<p>If you want <strong>function to return huge set of values</strong> use <code>yield</code>.</p>

<p>More importantly, <code>yield</code> is a <strong>barrier</strong> </p>

<blockquote>
  <p>like Barrier in Cuda Language, it will not transfer control until it gets
  completed.</p>
</blockquote>

<p>i.e</p>

<p>It will run the code in your function from the beginning until it hits <code>yield</code>. Then, itâll return the first value of the loop. 
Then, every other call will run the loop you have written in the function one more time, returning the next value until there is no value to return.</p>
"
33788856,231767.0,5069117.0,2015-11-18T19:37:29Z,17,,"<p>The <code>yield</code> keyword simply collects returning results. Think of <code>yield</code> like <code>return +=</code></p>
"
35526740,231767.0,4952130.0,2016-02-20T17:41:32Z,12,,"<h3>Official Reference on <code>yield</code> : <strong><a href=""https://www.python.org/dev/peps/pep-0255/"">PEP 255 -- Simple Generators</a></strong>:</h3>

<p>Most questions regarding the <code>yield</code> statement and the semantics/functionality that it introduces are present in <em>PEP 255</em>. The collective knowledge from all previous answers is amazing but I'll add an answer that references the official presentation.</p>

<p>So first of, the form of the <code>yield</code> statement:</p>

<pre><code>yield_stmt:    ""yield"" expression_list
</code></pre>

<p>consist of the <em>keyword</em> <strong>yield</strong> along with an optional <code>expression_list</code>. </p>

<p>Syntactically yield can only appear inside a function definition and its presence alone is responsible for tranforming a function into a generator object:</p>

<blockquote>
  <p>The yield statement may only be used inside functions.  A function
  that contains a <code>yield</code> statement is called a <a href=""http://stackoverflow.com/questions/1756096/understanding-generators-in-python"">generator</a> function.  A generator function is an ordinary function object in all respects, but has the new <code>CO_GENERATOR</code> flag set in the code object's <code>co_flags</code> member.</p>
</blockquote>

<p>So after you define your generator you're left with a generator function that is waiting to be called: </p>

<blockquote>
  <p>When a generator function is called, the actual arguments are bound to
  function-local formal argument names in the usual way, <em>but no code in</em>
  <em>the body of the function is executed.</em>  </p>
</blockquote>

<p>So parameters are bound in the same way as they do for all callable but the body of the generator object is not executed, what happens is:</p>

<blockquote>
  <p>Instead a generator-iterator object is returned; this conforms to the iterator protocol[6], so in particular can be used in for-loops in a natural way.</p>
</blockquote>

<p>We get back an object that comforms to the <strong><a href=""https://docs.python.org/2/library/stdtypes.html#iterator-types""><em>iterator protocol</em></a></strong> this means that the <code>generator</code> object implements <code>__iter__</code> and <code>__next__</code> and as such can be used in <code>for</code> loops like any object that supports iteration. </p>

<p>The key difference that <code>yield</code> makes is here, specifically:</p>

<blockquote>
  <p>Each time the <code>.next()</code> method of a generator-iterator is invoked, the
  code in the body of the generator-function is executed until a <code>yield</code>
  or <code>return</code> statement (see below) is encountered, or until the end of
  the body is reached.</p>
</blockquote>

<p>So everything <em>until</em> the <code>yield</code> is executed and then execution stops, at that point what happens is: </p>

<blockquote>
  <p>If a <code>yield</code> statement is encountered, the state of the function is
  frozen, and the value of expression_list is returned to <code>.next()</code>'s
  caller.</p>
</blockquote>

<p>So in the case of a <code>for</code> loop: <code>for i in gen_func(params): pass</code> the value of <code>i</code> is going to be equal to <code>expression_list</code> as previously stated.</p>

<p>But ""frozen"" you may ask, what does that mean? This is further explained as: </p>

<blockquote>
  <p>By ""frozen"" we mean that all local state is retained, including the
  current bindings of local variables, the instruction pointer, and the
  internal evaluation stack:  enough information is saved so that the
  next time .next() is invoked, the function can proceed exactly as if
  the yield statement were just another external call.</p>
</blockquote>

<p>So state is retained when <code>yield</code> is encountered thereby allowing consequent calls to <code>next</code> to continue smoothly. When a <code>next</code> call is made the generator is going to execute everything until it finds another <code>yield</code> statement. That cicle is repeated until no <code>yield</code> (i.e control flows off the end of the generator) or a <code>return</code> is found in which case a <code>StopIteration</code> exception is raised signalling that the generator has been exhausted.</p>
"
